,fav_number,retweet_count,tweet_count,tweet_location,year,month,totalLettersName,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue,gender_catg
18171,0.009200028750089843,0.25,0.03202853931486097,0,0.7777777777777715,0.6363636363636364,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18172,0.15127338939600854,0.0,0.09330010262424863,1,0.44444444444442865,0.9090909090909091,0.9090909090909091,0.5279399499582986,1.0,1.0,0.3342618384401114,1.0,1.0,0
18174,0.16382759529456864,0.0,0.17896691589698482,1,0.44444444444442865,0.09090909090909091,0.9090909090909091,0.542118432026689,1.0,0.8,0.15292479108635096,0.322,1.0,0
18175,0.41867318335369796,0.0,0.3629721937154865,1,0.6666666666666572,0.0,0.7272727272727272,0.8340283569641368,0.047,0.16899999999999998,0.0,0.0,0.0,1
18176,0.013057332470830638,0.0,0.0021257880076235155,0,1.0,0.5454545454545454,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18177,0.0659814561920506,0.0,0.00188633142745443,1,0.44444444444442865,0.1818181818181818,0.36363636363636365,0.03336113427856548,1.0,1.0,0.5119777158774373,0.193,0.6509999999999999,1
18183,0.08917319533290208,0.0,0.05690270243854762,1,1.0,0.09090909090909091,0.18181818181818177,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18184,0.023814657754138817,0.0,0.032937496945706884,1,0.8888888888888857,0.4545454545454545,0.5454545454545455,0.9783152627189324,0.302,0.961,0.0,0.0,0.0,1
18187,0.13876710031385514,0.0,0.12217661144504716,1,0.8888888888888857,0.5454545454545454,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18189,0.021179232851769328,0.0,0.007310755998631677,1,1.0,0.4545454545454545,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18191,0.0864179783895158,0.0,0.03770219420417339,1,0.5555555555555429,0.5454545454545454,0.7272727272727272,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
18192,0.002635424902369487,0.0,0.002106240531691345,0,0.6666666666666572,0.1818181818181818,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18193,0.18464745202328758,0.25,0.07561941064360064,1,0.7777777777777715,0.1818181818181818,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18194,0.0786554541316275,0.0,0.06138396129599766,1,0.8888888888888857,0.9090909090909091,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18197,0.0713002228131963,0.0,0.18188926354884427,1,0.5555555555555429,0.5454545454545454,0.7272727272727272,0.5726994717820406,0.452,0.98,0.0,0.0,0.0,1
18198,0.09298258223723616,0.0,0.0239261105409764,1,1.0,0.1818181818181818,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18201,0.0016291717578284098,0.0,0.006025509456091482,1,0.3333333333333144,0.36363636363636365,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18202,0.012458372265746665,0.0,0.004339539656941798,1,0.5555555555555429,0.1818181818181818,0.9090909090909091,0.5732554906866834,0.728,0.851,0.0,0.0,1.0,1
18203,0.004911473681688589,0.0,0.004285784098128329,0,0.3333333333333144,0.5454545454545454,0.8181818181818182,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
18206,0.011284410263782074,0.0,0.49548941992865175,1,0.3333333333333144,0.2727272727272727,0.8181818181818182,0.5396163469557965,0.8029999999999999,0.937,0.0,0.0,1.0,1
18208,0.06974292627997795,0.25,0.1007574646923716,1,0.7777777777777715,0.9999999999999999,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,1.0,0
18209,0.0002875008984403076,0.0,0.013780970532180033,1,0.5555555555555429,0.36363636363636365,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18211,0.03699178226598625,0.0,0.007237452963886038,0,0.8888888888888857,0.6363636363636364,0.5454545454545455,0.11120378092855157,0.37200000000000005,0.537,0.11197771587743734,0.485,0.784,0
18214,0.006468770214906922,0.0,0.003591848702536285,1,1.0,0.4545454545454545,0.36363636363636365,0.3060884070058382,0.5860000000000001,0.569,0.0,0.0,0.0,0
18217,0.0022281319629123843,0.0,0.02078874065386307,0,0.6666666666666572,0.36363636363636365,0.18181818181818177,0.9638587711982207,0.07200000000000001,0.49,0.0,0.0,1.0,1
18218,0.13589209132945207,0.0,0.11898548599912036,1,0.3333333333333144,0.1818181818181818,0.4545454545454546,0.9090909090909092,0.8140000000000001,0.631,0.0,0.0,1.0,1
18219,0.17182970363449052,0.0,0.1434784733421297,0,0.7777777777777715,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,0
18220,0.46302019693811547,0.0,0.009392562185407809,0,1.0,0.6363636363636364,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18221,0.000790627470710846,0.0,0.003425695157112838,1,0.6666666666666572,0.0,0.18181818181818177,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18223,0.053666834375524095,0.0,0.0399306064604408,1,1.0,0.5454545454545454,0.9090909090909091,0.7392271337225466,0.5,0.8,0.0,0.0,0.0,1
18224,2.395840820335897e-05,0.0,0.0022626203391487073,1,1.0,0.8181818181818182,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18225,0.26186540166271355,0.0,0.0945120461320432,1,0.3333333333333144,0.2727272727272727,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0
18227,0.0006708354296940511,0.0,0.009377901578458681,1,0.3333333333333144,0.2727272727272727,0.18181818181818177,0.0,1.0,0.6,0.0,0.0,0.875,1
18228,0.16054529337070844,0.0,0.04826760494551141,1,0.44444444444442865,0.9090909090909091,0.2727272727272727,0.7392271337225466,0.5,0.8,0.0,0.0,0.0,1
18231,0.07412731498119265,0.0,0.02673117333724283,0,1.0,0.2727272727272727,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18234,0.08148254629962386,0.0,0.010316180423202854,1,0.8888888888888857,0.9090909090909091,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18235,0.17554325690601116,0.0,0.05607682158041343,1,0.6666666666666572,0.4545454545454545,0.7272727272727272,0.0,1.0,1.0,0.13649025069637882,0.384,0.9490000000000001,1
18236,0.03464385826205707,0.0,0.007027317597615208,1,0.7777777777777715,0.6363636363636364,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18237,0.0321761422171111,0.0,0.010198895567609832,1,0.8888888888888857,0.8181818181818182,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18240,0.0,0.0,0.08960074280408542,0,1.0,0.5454545454545454,0.8181818181818182,0.7392271337225466,0.5,0.8,0.0,0.0,0.0,1
18241,0.004432305517621409,0.0,0.012837804818452817,1,0.44444444444442865,0.9999999999999999,1.0,0.0,1.0,0.6,0.0,0.0,0.9329999999999999,1
18242,0.0009583363281343588,0.0,0.000796559644235938,0,0.7777777777777715,0.36363636363636365,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18243,0.05153453604542514,0.0,0.0324683575233348,0,0.7777777777777715,0.36363636363636365,0.8181818181818182,0.572977481234362,0.11900000000000001,0.761,0.0,0.0,1.0,0
18244,0.00021562567383023073,0.0,0.0022430728632165373,1,0.6666666666666572,0.2727272727272727,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18246,0.028750089844030765,0.0,0.005883790255583248,1,0.22222222222220012,0.9090909090909091,0.18181818181818177,0.7667500695023631,0.321,0.941,0.5571030640668524,0.19,0.929,1
18247,0.04338867725628309,0.0,0.5218345306162342,1,0.3333333333333144,0.36363636363636365,0.6363636363636364,0.0,0.98,1.0,0.0,0.0,0.039,0
18248,0.016770885742351277,0.25,0.16213653911938622,1,0.3333333333333144,0.6363636363636364,0.4545454545454546,0.5448985265499028,1.0,0.706,0.27743732590529246,0.214,0.863,0
18250,0.024749035674069816,0.0,0.12681425010995456,0,0.7777777777777715,0.1818181818181818,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18251,0.0017489637988452047,0.0,0.016063138347260912,1,0.44444444444442865,0.2727272727272727,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18252,0.15927549773593042,0.0,0.021507110394370327,0,0.6666666666666572,0.0,0.7272727272727272,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,1
18253,0.07276168571360118,0.0,0.02958510482333969,0,0.7777777777777715,0.1818181818181818,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1
18254,0.0,0.0,0.09301666422323217,0,0.7777777777777715,0.5454545454545454,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18256,0.0650470782721196,0.0,0.03738943458925866,0,0.8888888888888857,0.2727272727272727,1.0,0.7000278009452322,0.48700000000000004,0.612,0.0,0.0,1.0,1
18257,0.00043125134766046146,0.0,0.0010164687484728533,1,1.0,0.5454545454545454,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18259,0.11583890366324062,0.0,0.02806528856961345,1,0.8888888888888857,0.2727272727272727,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18260,0.14547545461079567,0.0,0.18538826174070275,1,0.44444444444442865,0.6363636363636364,0.36363636363636365,0.6007784264664999,0.877,0.922,0.0,0.0,1.0,0
18268,0.013057332470830638,0.0,0.03143722816791282,1,0.3333333333333144,0.09090909090909091,0.7272727272727272,0.3055323881011955,0.363,0.831,0.0,0.0,0.0,0
18269,0.08505234912192434,0.0,0.08005180081122025,1,0.3333333333333144,0.9999999999999999,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18270,0.0038333453125374353,0.0,0.0019352001172848556,0,0.7777777777777715,0.6363636363636364,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18271,0.01511775557631951,0.0,0.011933734056589942,0,0.5555555555555429,0.2727272727272727,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18275,0.011332327080188793,0.0,0.014523774617602502,1,0.22222222222220012,0.2727272727272727,0.7272727272727272,0.43369474562135113,0.657,0.38799999999999996,0.5431754874651811,0.8,1.0,1
18276,0.019621936318550998,0.0,0.15662415090651421,1,0.44444444444442865,0.09090909090909091,0.6363636363636364,0.3753127606338616,0.9590000000000001,0.851,0.0,0.0,1.0,0
18278,0.16476197321449965,0.0,0.023838146899281633,1,1.0,0.5454545454545454,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18282,0.0003114593066436666,0.25,0.0003518545667790647,0,1.0,0.0,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18284,0.15661611442535758,0.0,0.2773395885256316,0,0.5555555555555429,0.09090909090909091,0.4545454545454546,0.5732554906866834,0.728,0.851,0.5571030640668524,0.19,0.929,0
18285,0.09262320611418577,0.0,0.06444314127938229,0,0.5555555555555429,0.8181818181818182,0.9090909090909091,0.5396163469557965,0.8029999999999999,0.937,0.0,0.0,1.0,1
18286,0.19792041016794845,0.0,0.010653374383032791,0,0.7777777777777715,0.7272727272727273,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18287,0.05007307314502025,0.0,0.012324683575233348,1,0.8888888888888857,0.1818181818181818,0.36363636363636365,0.3055323881011955,0.363,0.831,0.0,0.0,0.0,1
18288,0.008912527851649537,0.0,0.011366857254557005,0,1.0,0.6363636363636364,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18289,0.0006947938378974101,0.0,0.015232370620143675,1,0.5555555555555429,0.09090909090909091,0.6363636363636364,0.04253544620517098,0.978,0.533,0.12534818941504178,0.019,0.8270000000000001,1
18290,0.04844390138719184,0.25,0.06233690074769096,0,0.6666666666666572,0.7272727272727273,0.5454545454545455,0.4678899082568808,0.42100000000000004,0.6709999999999999,0.0,0.0,0.0,1
18291,0.005438558662162486,0.0,0.0009285051067780873,1,1.0,0.7272727272727273,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18292,0.015069838759912791,0.0,0.044016028930264385,1,0.44444444444442865,0.6363636363636364,0.7272727272727272,0.9799833194328608,0.792,0.867,0.0,0.0,0.0,0
18293,0.12029516758906539,0.0,0.11060939256218541,1,0.6666666666666572,0.8181818181818182,0.7272727272727272,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
18295,0.013440667002084381,0.0,0.0012608121976249817,0,0.7777777777777715,0.0,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18296,0.07180334938546683,0.0,0.08559839710697356,1,0.3333333333333144,0.2727272727272727,0.6363636363636364,0.3060884070058382,0.5860000000000001,0.569,0.0,0.0,0.0,0
18302,0.026953209228778842,0.0,0.1769681864829204,1,0.3333333333333144,0.7272727272727273,0.9090909090909091,0.8368084514873506,0.9590000000000001,0.7690000000000001,0.0,0.0,1.0,1
18304,0.3718824121325379,0.0,0.4418853540536578,1,0.5555555555555429,0.2727272727272727,1.0,0.9799833194328608,0.792,0.867,0.0,0.0,0.9329999999999999,1
18305,0.1840005750017969,0.0,0.18271514440697845,0,0.44444444444442865,0.5454545454545454,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5612813370473537,0.537,0.855,1
18306,0.2496226550707971,0.0,0.07878610174461222,0,0.7777777777777715,0.8181818181818182,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18308,0.0042166798437911785,0.0,0.003342618384401114,1,0.6666666666666572,0.0,0.8181818181818182,0.9799833194328608,0.792,0.867,0.5571030640668524,0.19,0.929,0
18309,0.08018879225664247,0.0,0.07663099252309045,1,0.6666666666666572,0.36363636363636365,0.8181818181818182,0.5448985265499028,1.0,0.706,0.0,0.0,0.0,1
18313,0.029444883681928172,0.0,0.06546938376582123,1,0.8888888888888857,0.1818181818181818,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18316,0.0832075516902657,0.0,0.10056198993304989,0,0.5555555555555429,0.9999999999999999,0.4545454545454546,0.8787878787878789,0.9309999999999999,0.961,0.5571030640668524,0.19,0.929,1
18317,0.11447327439564915,0.0,0.022894981185554417,1,0.7777777777777715,0.6363636363636364,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0
18318,0.05337933347708378,0.0,0.5227434882470801,1,0.7777777777777715,0.2727272727272727,0.8181818181818182,0.04253544620517098,0.978,0.533,0.12534818941504178,0.019,0.8270000000000001,1
18320,0.40688564651764536,0.0,0.3123197967062503,1,0.44444444444442865,0.6363636363636364,0.36363636363636365,0.7392271337225466,0.5,0.8,0.0,0.0,1.0,1
18324,0.7512877644409306,0.0,0.9608219713629478,0,1.0,0.09090909090909091,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18325,0.0049593904980953065,0.0,0.08276889996579191,1,0.6666666666666572,0.4545454545454545,0.7272727272727272,0.2340839588546011,0.573,0.459,0.0,0.0,1.0,0
18326,0.0035698028223004863,0.25,0.011972829008454283,1,0.6666666666666572,0.0,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18330,0.0,0.0,0.08524165567121145,0,0.8888888888888857,0.9999999999999999,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18331,0.03711157430700304,0.0,0.02320774080046914,0,0.6666666666666572,0.4545454545454545,0.5454545454545455,0.9799833194328608,0.792,0.867,0.0,0.0,0.0,0
18332,0.18009535446464936,0.0,0.06304549675023212,1,0.8888888888888857,0.0,0.2727272727272727,0.9393939393939393,1.0,1.0,0.0,0.0,0.0,1
18335,0.24094971130118115,0.0,0.083467722230367,1,0.5555555555555429,0.1818181818181818,0.5454545454545455,0.542118432026689,1.0,0.8,0.15292479108635096,0.322,1.0,1
18336,0.02419799228539256,0.0,0.009143331867272638,1,0.3333333333333144,0.36363636363636365,0.5454545454545455,0.5448985265499028,1.0,0.706,0.27743732590529246,0.214,0.863,1
18337,0.018064639785332664,0.0,0.02558764599521087,0,1.0,0.36363636363636365,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18340,0.004791681640671794,0.0,0.2387235498216293,0,0.6666666666666572,0.8181818181818182,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18343,0.01439900333021874,0.0,0.002995650686605092,0,0.6666666666666572,0.5454545454545454,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18345,0.07633148853590167,0.0,0.018965938523188196,0,0.8888888888888857,0.1818181818181818,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,1.0,1
18348,0.22808404609597738,0.0,0.027620583492156577,1,0.7777777777777715,0.7272727272727273,0.4545454545454546,0.9613566861273284,0.8540000000000001,0.349,0.0,0.0,1.0,0
18349,0.0,0.0,0.06665200605971754,1,1.0,0.2727272727272727,1.0,0.9961078676675008,1.0,0.682,0.0,0.0,0.0,1
18354,0.10771700328230192,0.25,0.019806479988271515,0,0.3333333333333144,0.7272727272727273,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18356,0.08699298018639642,0.0,0.5043199921810096,1,0.44444444444442865,0.2727272727272727,0.6363636363636364,0.572977481234362,0.11900000000000001,0.761,0.0,0.0,0.0,0
18357,0.008984403076259613,0.0,0.0059522064213458434,0,1.0,0.4545454545454545,0.18181818181818177,0.7392271337225466,0.5,0.8,0.0,0.0,0.0,1
18359,0.17132657706222,0.0,0.0022626203391487073,0,0.8888888888888857,0.9999999999999999,0.6363636363636364,0.9783152627189324,0.302,0.961,0.0,0.0,0.0,1
18360,0.20129854572462205,0.0,0.05123393441821825,1,0.6666666666666572,0.5454545454545454,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0
18361,0.0025875080859627687,0.0,0.0013976445291501735,0,0.5555555555555429,0.4545454545454545,0.6363636363636364,0.5726994717820406,0.452,0.98,0.0,0.0,0.0,1
18362,0.1036440738877309,0.0,0.04808679079313884,1,0.8888888888888857,0.6363636363636364,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18363,0.0005750017968806152,0.0,0.0011142061281337048,1,1.0,0.36363636363636365,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18365,0.019550061093940918,0.0,0.03966182866637346,0,0.6666666666666572,0.09090909090909091,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18366,0.0068281463379573065,0.0,0.4666520060597176,1,0.3333333333333144,0.36363636363636365,1.0,0.9799833194328608,0.792,0.867,0.5571030640668524,0.19,0.929,0
18368,0.0,0.0,0.06265943410057176,1,1.0,0.1818181818181818,0.6363636363636364,0.877397831526272,0.941,0.9920000000000001,0.0,0.0,0.0,1
18373,0.0,0.0,0.0034696769779602207,0,1.0,0.1818181818181818,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18374,0.030067802295215506,0.0,0.002301715291013048,0,0.8888888888888857,0.6363636363636364,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18375,0.00016770885742351278,0.0,0.0014514000879636416,1,0.5555555555555429,0.2727272727272727,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18379,0.0019645894726754353,0.0,0.037487171968919514,0,0.7777777777777715,0.1818181818181818,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18381,0.43575552840269294,0.0,0.5605971753897279,1,0.7777777777777715,0.5454545454545454,0.5454545454545455,0.5726994717820406,0.452,0.98,0.0,0.0,0.0,0
18383,0.03627303001988548,0.0,0.040746713580608905,1,0.44444444444442865,0.09090909090909091,0.6363636363636364,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
18384,0.0,0.0,0.0019694082001661534,0,0.44444444444442865,0.09090909090909091,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18386,0.1443973262416445,0.0,0.18398573034256951,1,0.5555555555555429,0.36363636363636365,0.4545454545454546,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
18388,0.6360717793909773,0.0,0.16350486243463813,1,0.22222222222220012,0.9090909090909091,0.9090909090909091,0.9783152627189324,0.302,0.961,0.0,0.0,1.0,1
18391,0.10798054577253888,0.0,0.0693104627864927,1,0.44444444444442865,0.1818181818181818,0.4545454545454546,0.9783152627189324,0.302,0.961,0.7579387186629527,0.319,0.7140000000000001,1
18392,0.015477131699369893,0.0,0.10110931925915066,1,0.5555555555555429,0.36363636363636365,1.0,0.9455101473450098,0.9390000000000001,0.706,0.947075208913649,0.75,0.8,1
18394,0.14190565178849518,0.0,0.07147534574598055,1,0.5555555555555429,0.7272727272727273,0.4545454545454546,0.6202390881289964,0.9470000000000001,0.9690000000000001,0.0,0.0,1.0,1
18396,0.0009104195117276408,0.0,0.0005473293261007672,0,0.8888888888888857,0.09090909090909091,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18397,0.023599032080308585,0.0,0.02139471240776035,1,0.5555555555555429,0.6363636363636364,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18399,0.5127338939600853,0.0,0.06794702634022382,1,0.5555555555555429,0.4545454545454545,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18402,0.005893768418026307,0.0,0.2160289302643796,1,0.44444444444442865,0.5454545454545454,0.2727272727272727,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
18403,0.13888689235487195,0.0,0.070610369935982,0,0.3333333333333144,0.5454545454545454,1.0,0.0,1.0,1.0,0.5612813370473537,0.537,0.855,1
18404,0.0010302115527444358,0.0,0.0040023456971118605,1,0.6666666666666572,0.9999999999999999,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18406,0.07982941613359208,0.0,0.02775741582368177,1,0.8888888888888857,0.8181818181818182,0.5454545454545455,0.5560189046427579,0.136,0.086,0.5571030640668524,0.19,0.929,1
18408,0.0017968806152519228,0.0,0.004530127547280457,1,0.22222222222220012,0.1818181818181818,0.6363636363636364,0.5448985265499028,1.0,0.706,0.27743732590529246,0.214,0.863,1
18416,0.01600421667984379,0.0,0.010438352147778917,1,0.8888888888888857,0.8181818181818182,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18417,0.023694865713122022,0.0,0.017407027317597617,1,0.6666666666666572,0.5454545454545454,0.6363636363636364,0.1990547678621073,0.59,0.6509999999999999,0.0,0.0,0.9329999999999999,1
18420,0.008648985361412589,0.0,0.009969212725406832,1,0.7777777777777715,0.09090909090909091,0.7272727272727272,0.5448985265499028,1.0,0.706,0.0,0.0,0.0,0
18421,0.0034979275976904094,0.0,0.0007770121683037677,0,0.7777777777777715,0.9090909090909091,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18422,0.06607728982486404,0.0,0.07904021893173044,1,0.5555555555555429,0.36363636363636365,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18424,0.22343611490452575,0.0,0.04010653374383033,1,0.3333333333333144,0.5454545454545454,0.6363636363636364,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
18426,0.22204652722873092,0.0,0.1893563993549333,0,0.6666666666666572,0.1818181818181818,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18428,0.003090634658233307,0.0,0.1935346723354347,1,0.3333333333333144,0.9999999999999999,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18429,0.025371954287357147,0.0,0.007418267116258613,0,0.5555555555555429,0.7272727272727273,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18430,0.005965643642636383,0.0,0.03031813517079607,1,0.44444444444442865,0.7272727272727273,0.7272727272727272,0.4920767306088407,0.9670000000000001,0.961,0.0,0.0,1.0,0
18431,0.019861520400584587,0.0,0.25938523188193324,1,0.3333333333333144,0.2727272727272727,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18433,0.04044179304726994,0.0,0.13646581635146363,0,0.5555555555555429,0.4545454545454545,0.18181818181818177,0.9872115651932167,1.0,1.0,0.0,0.0,0.0,0
18434,0.21121732672081267,0.0,0.31726042124810633,1,0.6666666666666572,0.6363636363636364,0.5454545454545455,0.0,0.9209999999999999,0.941,0.5571030640668524,0.19,0.929,0
18436,0.00019166726562687176,0.0,0.004666959878805649,1,0.3333333333333144,0.09090909090909091,0.2727272727272727,0.06310814567695301,0.7070000000000001,0.616,0.0935933147632312,0.419,0.851,0
18438,0.003306260332063538,0.0,0.003626056785417583,0,0.22222222222220012,0.9999999999999999,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18439,7.18752246100769e-05,0.0,0.582544103992572,1,0.7777777777777715,0.36363636363636365,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18442,0.30072593976856177,0.0,0.3042760103601623,1,0.7777777777777715,0.36363636363636365,0.5454545454545455,0.8387545176536002,0.8200000000000001,0.502,0.5612813370473537,0.537,0.855,1
18444,0.11155034859483937,0.0,0.23956897815569567,0,0.3333333333333144,0.6363636363636364,0.5454545454545455,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
18447,0.10769304487409857,0.0,0.05999609050481357,0,0.7777777777777715,0.9090909090909091,0.7272727272727272,0.2504865165415624,1.0,1.0,0.0,0.0,0.0,0
18448,0.0003833345312537435,0.0,0.0019889556760983237,1,0.3333333333333144,0.1818181818181818,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18450,0.2976832219267352,0.0,0.14663050383619217,1,0.6666666666666572,0.5454545454545454,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,0
18451,0.008265650830158844,0.0,0.03146654938181107,1,0.8888888888888857,0.0,0.6363636363636364,0.9799833194328608,0.792,0.867,0.5571030640668524,0.19,0.929,1
18453,0.02415007546898584,0.0,0.021692811415725946,1,0.7777777777777715,0.1818181818181818,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
18454,0.0036177196387072045,0.0,0.003591848702536285,1,1.0,0.1818181818181818,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
18455,0.004096887802774384,0.0,0.05998142989786444,1,0.3333333333333144,0.0,0.36363636363636365,0.5448985265499028,1.0,0.706,0.6030640668523677,0.32,0.9690000000000001,1
18457,0.5058338723975179,0.25,0.11753897278013976,1,0.6666666666666572,0.0,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
